	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YLR245C	gene-YLR245C	69.6097173770511	0.125570187994963	0.531101189815778	0.236433640900936	0.813096194377391	0.858202691019791
gene-YDR483W	gene-YDR483W	2170.63030077988	0.0986495352602457	0.420760705576097	0.234455199720175	0.814631609385318	0.859667433358949
gene-YER085C	gene-YER085C	2.85613913859852	-0.454265650245279	1.95286382794023	-0.2326151182412	0.816060286657073	0.861019026625132
gene-YBL074C	gene-YBL074C	96.0122217227441	0.13486245724568	0.582935877002069	0.231350415313692	0.817042583076835	0.861743101208937
gene-YFR007W	gene-YFR007W	76.933831715873	0.122862631914283	0.531047465243826	0.231359040303246	0.817035883060971	0.861743101208937
gene-YBR102C	gene-YBR102C	160.059596064924	-0.104864135246773	0.456378545338294	-0.229774463146689	0.818267029289232	0.86287821853322
gene-YNL269W	gene-YNL269W	10.6944517213239	0.256745062574806	1.12544764100799	0.228127060930934	0.819547463115151	0.863957883993228
gene-YHR166C	gene-YHR166C	117.296062438099	0.11043468260506	0.484202631740568	0.228075345662785	0.819587666316489	0.863957883993228
gene-YDR390C	gene-YDR390C	360.558415346058	-0.097486013694853	0.428472052844791	-0.227520121902014	0.820019324458259	0.864256427769005
gene-YKL098W	gene-YKL098W	236.849672715098	0.103954727848752	0.458739675722343	0.226609411285523	0.820727473514165	0.86484621733927
gene-YPL075W	gene-YPL075W	324.494605810204	-0.0964541498506724	0.429009298184229	-0.224829975151849	0.8221115461903	0.86614792289539
gene-YGL090W	gene-YGL090W	172.912342897802	-0.103874915150672	0.463796887038496	-0.22396639143904	0.822783454699566	0.866698981954202
gene-YDR515W	gene-YDR515W	106.481977331788	-0.114045291051624	0.510039956124102	-0.223600699675133	0.823068019190028	0.866841897200496
gene-YDR242W	gene-YDR242W	172.78929925493	-0.0995690830373372	0.451285440706293	-0.220634379166996	0.825377129947093	0.869116594420686
gene-YGL136C	gene-YGL136C	315.419380302765	0.0931028452559616	0.422644649771567	0.220286345293339	0.825648153863668	0.869244765243087
gene-YJL041W	gene-YJL041W	427.823924714126	-0.0928789469451162	0.424645360683774	-0.218721209612558	0.82686722610712	0.870370817283611
gene-YPR119W	gene-YPR119W	63.418068965099	-0.124824558662765	0.573710687355904	-0.21757405154513	0.827761004013859	0.871154115214874
gene-YEL038W	gene-YEL038W	175.624432834482	-0.103803634102759	0.477603809383329	-0.217342558964904	0.827941392432999	0.87118647871768
gene-YGL263W	gene-YGL263W	150.263045990766	0.100630515992041	0.463905205190511	0.216920428712834	0.828270356826373	0.871375138677835
gene-YLR141W	gene-YLR141W	61.6503628241269	-0.119850618940527	0.553169681175964	-0.216661583269967	0.828472088933009	0.871429900951758
gene-YPR199C	gene-YPR199C	455.957987172626	0.0913332842581984	0.424174443668643	0.215320101485289	0.82951775844996	0.872372180219593
gene-YOR217W	gene-YOR217W	223.406230128705	0.0947891273036516	0.441139552928021	0.21487333582876	0.829866074249792	0.87258087128089
gene-YBR165W	gene-YBR165W	293.522844263594	0.0993830522092105	0.464238368558474	0.214077635413482	0.830486515865266	0.872602868682111
gene-YMR197C	gene-YMR197C	335.113042687893	-0.0917819553978182	0.428381526752871	-0.21425283226736	0.830349898304709	0.872602868682111
gene-YHR215W	gene-YHR215W	16.2210104234824	-0.184725949646448	0.861453411738272	-0.214435217423657	0.830207680792759	0.872602868682111
gene-YDR218C	gene-YDR218C	15.3986626880981	-0.208686055868388	0.972745994922264	-0.214532937640175	0.830131484302709	0.872602868682111
gene-YMR125W	gene-YMR125W	389.728521931864	0.0895182793377367	0.41940944805261	0.213438871616711	0.830984663793012	0.872968731974543
gene-YDR244W	gene-YDR244W	324.895946329524	-0.0944833345892838	0.445398103036703	-0.212132323746107	0.832003802809954	0.873724051219256
gene-YFR031C	gene-YFR031C	132.343028304724	-0.102502845549745	0.483063218772791	-0.212193438801139	0.831956125274182	0.873724051219256
gene-YDL134C	gene-YDL134C	857.157832314752	-0.0923661436363358	0.436157092514531	-0.211772650775497	0.832284406106948	0.873861102318242
gene-YHR056C	gene-YHR056C	168.790820070683	0.0968770974761443	0.459328628262449	0.210910210065964	0.832957336853406	0.874293872855273
gene-YMR213W	gene-YMR213W	320.615079809306	-0.0962602653991649	0.456513825403195	-0.210859474659168	0.832996927641394	0.874293872855273
gene-YHR005C	gene-YHR005C	40.2100351836551	0.12995257428442	0.619120605226553	0.209898642021236	0.833746782132781	0.874923173319584
gene-YDL102W	gene-YDL102W	75.4195847278495	0.117237224576946	0.56749836966954	0.206586011243018	0.836333186012315	0.87747915101166
gene-YPR072W	gene-YPR072W	395.492116918676	-0.0934820073108052	0.452944598118436	-0.206387288200668	0.83648839963608	0.877483867149776
gene-YMR254C	gene-YMR254C	15.6355343873688	-0.181517686016154	0.880970249875016	-0.206042923744481	0.836757382283517	0.877607904819787
gene-YBR258C	gene-YBR258C	37.8646967580706	0.13025261243403	0.635664376675707	0.204907836923635	0.83764413215711	0.878379707748324
gene-YDR409W	gene-YDR409W	256.218715515867	0.094051043035604	0.459813773822199	0.204541595728648	0.837930290314636	0.878521546949723
gene-YDR092W	gene-YDR092W	411.419290176835	0.0864057824501014	0.424046941615144	0.203764663697354	0.838537407751806	0.878999781766477
gene-YDR268W	gene-YDR268W	52.9369002993332	-0.162768838038953	0.800308549340973	-0.203382605587542	0.838835994422905	0.879154484163844
gene-YGR215W	gene-YGR215W	192.305633246721	0.103345266085793	0.509379978945712	0.20288442882991	0.839225365172529	0.879404261345296
gene-YNL072W	gene-YNL072W	65.3052536569929	0.114118414127761	0.564043852864646	0.202321882506441	0.839665093939832	0.87970670810108
gene-YDL047W	gene-YDL047W	902.634881031679	0.0812925087274175	0.403203855384835	0.201616397367601	0.84021662522642	0.880126159062292
gene-YHR213W-B	gene-YHR213W-B	2.74846314358314	-0.388164022903029	1.95496238473158	-0.198553192600851	0.842612271378944	0.882476820285701
gene-YGR109W-B	gene-YGR109W-B	37.5247229758754	-0.125112502813561	0.633963288164841	-0.197349760071642	0.843553842032974	0.883304041064024
gene-YKL092C	gene-YKL092C	56.6293657162058	-0.120615700974743	0.61443890889582	-0.196302185991926	0.844373650504249	0.884003487364815
gene-YPL115C	gene-YPL115C	172.059101520004	0.0885875660712157	0.452551730812928	0.195751247955861	0.844804870221023	0.88429592851974
gene-YCL054W-A	gene-YCL054W-A	2.14924512552429	-0.41214784528686	2.11760522643243	-0.194629216126942	0.845683229259112	0.885056221597438
gene-YDR174W	gene-YDR174W	842.848596493098	-0.0782317319743356	0.403158135088482	-0.194047261274204	0.846138876005524	0.885373928127994
gene-YKL183C-A	gene-YKL183C-A	2.87848849624387	0.359945392389357	1.86320763795557	0.193185872071838	0.846813402778352	0.885470544960728
gene-YLR447C	gene-YLR447C	1541.57568175515	0.0786985108409024	0.407290631489893	0.193224456337281	0.846783186249371	0.885470544960728
gene-YMR200W	gene-YMR200W	514.703669812558	-0.0856986700427314	0.444381428055554	-0.192849351102985	0.847076952278143	0.885470544960728
gene-YGR057C	gene-YGR057C	326.107112408105	-0.0887347294795661	0.46016394008666	-0.192832861833665	0.847089866441275	0.885470544960728
gene-YHL040C	gene-YHL040C	505.337808316137	-0.106841180061611	0.553693692458146	-0.192960803991257	0.846989665025244	0.885470544960728
gene-YGL051W	gene-YGL051W	8.23764961241824	-0.230545157389133	1.1959966038173	-0.192764056898903	0.847143753938725	0.885470544960728
gene-YLR381W	gene-YLR381W	42.1005160132477	0.117345461736964	0.610210146832573	0.192303360319508	0.847504586370074	0.885688691769264
gene-YGR039W	gene-YGR039W	6.73551030543145	-0.238386492037011	1.24229809286243	-0.19189153827624	0.847827165750808	0.885866790919096
gene-YDR336W	gene-YDR336W	106.151917000994	0.0936678435549537	0.488960621713148	0.191565208721255	0.848082797143377	0.885948302088303
gene-YKR053C	gene-YKR053C	100.023524037377	-0.0951182160583143	0.496951433673272	-0.191403444306896	0.848209521786362	0.885948302088303
gene-YHL018W	gene-YHL018W	7.48852576966274	0.221768005957872	1.16034602322947	0.191122304483493	0.848429773278245	0.88601939731407
gene-YDR317W	gene-YDR317W	40.6478198703804	0.130515914971282	0.688904160997286	0.189454386198426	0.849736702162098	0.886721659205093
gene-YPR133C	gene-YPR133C	900.438859042032	0.0759800237119836	0.401106901698683	0.189425869737492	0.849759050375117	0.886721659205093
gene-YBL006C	gene-YBL006C	295.831402449386	-0.0809505755855957	0.427485989634092	-0.189364277540149	0.849807320295306	0.886721659205093
gene-YGR222W	gene-YGR222W	105.926715952879	-0.121284415317315	0.638560017708846	-0.189934245730705	0.849360656682918	0.886721659205093
gene-YCL021W-A	gene-YCL021W-A	3.69965375540846	-0.303022641025271	1.60081904619708	-0.189292251204241	0.849863768183514	0.886721659205093
gene-YDR066C	gene-YDR066C	76.3634396433485	-0.100172348648881	0.531235136871988	-0.188564990709603	0.850433773872836	0.887157396790477
gene-YLR331C	gene-YLR331C	2.09545909460161	0.382639881507175	2.05977220288579	0.185768057735262	0.852626654708485	0.888912681563033
gene-YDR488C	gene-YDR488C	10.2436880974909	0.212247786967817	1.14333036504838	0.185639945772661	0.852727125820944	0.888912681563033
gene-YGR144W	gene-YGR144W	15.5116903700577	0.163522538229537	0.880146232047034	0.185790192896944	0.852609295570093	0.888912681563033
gene-YKR007W	gene-YKR007W	163.722528249744	0.0916931104722426	0.49336759698268	0.185851505111029	0.852561212842097	0.888912681563033
gene-YJR102C	gene-YJR102C	91.5045352417505	0.096897693248696	0.527608293689093	0.183654605903135	0.854284422311345	0.890376639222458
gene-YGL075C	gene-YGL075C	23.6387524915213	0.144886420249999	0.793938995006744	0.182490621019023	0.855197714119306	0.891009501002613
gene-YDL218W	gene-YDL218W	16.9049332968459	-0.166276603773857	0.910887243176392	-0.182543564002529	0.855156169502466	0.891009501002613
gene-YHR015W	gene-YHR015W	13.3574090558014	-0.188111801258516	1.04036591669555	-0.18081311415507	0.856514269170103	0.892221519969286
gene-YNL146W	gene-YNL146W	9.63735146380479	-0.199047706482006	1.10710654648762	-0.179790921762228	0.857316710867185	0.892897654860241
gene-YNR041C	gene-YNR041C	64.0358633825134	0.103488358519541	0.582920070399039	0.177534388974972	0.859088655737376	0.894522100998197
gene-YDL105W	gene-YDL105W	22.8607164333521	-0.141388866234345	0.796945998002568	-0.177413358732858	0.859183715008918	0.894522100998197
gene-YER174C	gene-YER174C	131.244148739827	0.0853951961158281	0.487921928938581	0.175018155674199	0.861065367604415	0.896155015757928
gene-YKL173W	gene-YKL173W	372.024699125822	0.0799059428211724	0.45627393362312	0.175127126344181	0.860979743897449	0.896155015757928
gene-YNCM0032C	gene-YNCM0032C	7.16989804062871	-0.210318653922023	1.20299547930192	-0.17482913073295	0.861213897829888	0.896155015757928
gene-YDL107W	gene-YDL107W	67.4384757216957	0.0965882664084676	0.560458865310599	0.172337833134176	0.863171942744136	0.898031996185911
gene-YIL054W	gene-YIL054W	4.18602326324331	-0.261272873063236	1.52223648241372	-0.171637505789476	0.863722519628569	0.898444257508938
gene-YGL194C	gene-YGL194C	49.9706180970647	0.106360770168598	0.622539058808191	0.17084995497667	0.864341748103267	0.898927770178139
gene-YKR051W	gene-YKR051W	113.256669644485	-0.0835591433687018	0.49087328045531	-0.170225487301318	0.864832808261326	0.899277837059732
gene-YMR299C	gene-YMR299C	207.377650032778	-0.0764251940557766	0.452005670595671	-0.169080166527691	0.865733585133078	0.900053737972282
gene-YDL146W	gene-YDL146W	69.7971746068067	0.0903848451490966	0.541683886935739	0.166859024846384	0.867480974510185	0.901709379324817
gene-YHR073W	gene-YHR073W	394.289188117986	-0.0695720777091357	0.418128858026819	-0.166389084067174	0.867850763866304	0.901932728887829
gene-YIR015W	gene-YIR015W	96.8936961446814	-0.0839730580319716	0.507639965891376	-0.165418532176681	0.868614568041699	0.902565414088662
gene-YKL022C	gene-YKL022C	375.908697380684	-0.0724492981433036	0.439571046796127	-0.164818175972599	0.869087097338986	0.902895267792216
gene-YNL116W	gene-YNL116W	332.503484095404	-0.0790346576034141	0.481902261743743	-0.164005575150095	0.869726754907466	0.903398602510485
gene-YLR329W	gene-YLR329W	16.7769953073759	0.145911441009588	0.892985626323781	0.163397300816893	0.870205627960872	0.903734778092793
gene-YOL062C	gene-YOL062C	461.625492011762	0.0752933307671001	0.462350736082851	0.162848947543598	0.870637368065212	0.904021893503775
gene-YGL100W	gene-YGL100W	485.94461352324	0.0666610162566053	0.410186423514916	0.162513950816271	0.870901143147358	0.904053745323253
gene-YNL042W	gene-YNL042W	196.889930592085	-0.0861739085865814	0.530576637931802	-0.162415572842575	0.870978608299232	0.904053745323253
gene-YBL085W	gene-YBL085W	174.83907657543	0.073795476730571	0.458245313288456	0.161039239443608	0.872062495348466	0.905017441696751
gene-YBR228W	gene-YBR228W	144.940968487353	-0.074148331208498	0.462406619852222	-0.160353091900359	0.872602938623026	0.90541691475018
gene-YGL039W	gene-YGL039W	46.5746297035618	0.0956361528500064	0.598287261015106	0.159849889980512	0.87299932281157	0.905666795689409
gene-YOR009W	gene-YOR009W	45.5448635121635	-0.103162897855493	0.6522069641181	-0.158175093997942	0.874318828784406	0.906874081807021
gene-YOR251C	gene-YOR251C	686.645882212183	-0.0639081454877418	0.405665491770767	-0.157539023614695	0.874820055451506	0.907232341082769
gene-YGL140C	gene-YGL140C	372.682833567778	-0.0657331950748114	0.419668289741837	-0.15663131259035	0.875535423248391	0.907812508308483
gene-YLR360W	gene-YLR360W	148.924525795817	0.0722141238443719	0.464388620790499	0.155503646324164	0.876424279558531	0.908572321152024
gene-YER048W-A	gene-YER048W-A	242.513995930016	0.0666538995769916	0.43407139304102	0.153555153934534	0.877960499422702	0.910002853416231
gene-YDR137W	gene-YDR137W	165.779449718732	-0.0709617305673208	0.463788496570633	-0.153004507640939	0.878394720565256	0.910290862073855
gene-YDL240W	gene-YDL240W	47.9175911828275	-0.0904618176250919	0.594197321013339	-0.152242048938927	0.878996030221509	0.910751893210469
gene-YJR014W	gene-YJR014W	843.301094880776	0.0624864671096448	0.411398431683203	0.151887956533977	0.879275307374802	0.910879152942367
gene-YPR170W-B	gene-YPR170W-B	737.338066887775	0.0617882277922055	0.409943985555654	0.150723586561358	0.880193766404126	0.911668405622633
gene-YMR061W	gene-YMR061W	665.358702320719	0.0628817267045171	0.418814546127668	0.150142174587577	0.880652446583603	0.911679844874061
gene-YBL038W	gene-YBL038W	386.426503787103	-0.0682402663720629	0.454589285604964	-0.15011411076539	0.880674587353438	0.911679844874061
gene-YPR073C	gene-YPR073C	272.912002848901	-0.0765574779617356	0.509828206784408	-0.150163284304334	0.880635792271459	0.911679844874061
gene-YDR307W	gene-YDR307W	67.5588151556066	0.0810896934251708	0.544915299688061	0.148811555615324	0.881702332109504	0.912581507118495
gene-YGR240C	gene-YGR240C	2824.46462982876	-0.0619365755175764	0.417472557115645	-0.148360831057978	0.882058010215787	0.91278736855249
gene-YOL047C	gene-YOL047C	44.7469096523563	-0.111685328669153	0.7571159728887	-0.147514162517307	0.882726201944506	0.913316500394689
gene-YML069W	gene-YML069W	180.423882259139	0.0768794746777048	0.524946787436992	0.146451938591837	0.883564628196394	0.913859169543331
gene-YIR018W	gene-YIR018W	126.698203381191	-0.0715252122246137	0.488192898298214	-0.146510144809444	0.88351868193513	0.913859169543331
gene-YBL009W	gene-YBL009W	110.006907205311	0.0825114623775759	0.564792250470646	0.146091704177631	0.883848995262332	0.913990914816571
gene-YOR213C	gene-YOR213C	177.509972959581	0.0657703775945085	0.453113069965928	0.145152241138077	0.884590672537502	0.914595435182621
gene-YNL281W	gene-YNL281W	487.330913307435	0.0607542600419707	0.41974601812421	0.144740527411013	0.884915739819976	0.914606681560784
gene-YOR196C	gene-YOR196C	576.517214654049	-0.0611299086405632	0.421827468477078	-0.144916851577401	0.884776521252392	0.914606681560784
gene-YBR237W	gene-YBR237W	336.639691886468	-0.064146235714243	0.445088409123535	-0.144120211623932	0.88540554476879	0.914950493724511
gene-YOL063C	gene-YOL063C	135.4234006996	-0.0684356499274337	0.481602170172055	-0.142099961682035	0.887001048443172	0.916436575694082
gene-YJR068W	gene-YJR068W	316.504473223504	-0.0640349259959654	0.453780028080541	-0.141114465232921	0.887779516399549	0.917078130673913
gene-YJR012C	gene-YJR012C	81.1594422671095	0.0732904953363109	0.522566708608524	0.140250984475201	0.888461690166508	0.917131907827909
gene-YJR088C	gene-YJR088C	326.493640830199	0.0615228047475286	0.438598537225396	0.14027134047625	0.888445607407795	0.917131907827909
gene-YOR005C	gene-YOR005C	300.801607407435	-0.0657470633957862	0.467669210277679	-0.140584545552505	0.88819815783587	0.917131907827909
gene-YHR124W	gene-YHR124W	55.5426910122649	-0.0877464874255776	0.624921708680052	-0.140411968742315	0.88833450184622	0.917131907827909
gene-YOL027C	gene-YOL027C	850.819929547128	-0.0570737498549354	0.411409051360688	-0.138727501658436	0.88966548504859	0.918048999282682
gene-YMR059W	gene-YMR059W	73.3647443409682	-0.0744007269035052	0.535775820385626	-0.138865406150571	0.889556507947507	0.918048999282682
gene-YHL008C	gene-YHL008C	23.0011155110345	-0.102721135123286	0.750676897727534	-0.136838013044288	0.89115883617881	0.919427032470854
gene-YOR034C	gene-YOR034C	146.844251478634	0.0675796084125757	0.496555534149993	0.136096778235004	0.891744774427625	0.919868546548127
gene-YNL176C	gene-YNL176C	425.063516449478	-0.0596886006608577	0.440133964953561	-0.135614620578431	0.892125946688494	0.920098717736122
gene-YBR240C	gene-YBR240C	34.8331744398532	0.0897873865739544	0.666109483582823	0.134793737046067	0.892774957758446	0.920279002136981
gene-YKR072C	gene-YKR072C	637.617620454434	0.0601546848192688	0.446025020266762	0.134868408914125	0.892715917334538	0.920279002136981
gene-YNCO0028W	gene-YNCO0028W	25.675666955717	-0.103815800270451	0.768127634825084	-0.135154361806149	0.892489829925315	0.920279002136981
gene-YOR118W	gene-YOR118W	402.380109171764	0.0625735455311052	0.468804056740177	0.133474838008462	0.89381786256064	0.921190935710399
gene-YOR060C	gene-YOR060C	78.5227864203027	0.0706437065090189	0.531468987606052	0.132921596850319	0.89425538664288	0.921478736466344
gene-YOR232W	gene-YOR232W	552.288555917041	0.0608177818151826	0.460505012227866	0.132067578419947	0.894930839918141	0.922011564325503
gene-YML087C	gene-YML087C	36.6320109702495	0.0864117609943418	0.656338512146034	0.131657307007326	0.895255355551341	0.922182710548462
gene-YNL056W	gene-YNL056W	295.929426735913	-0.0557591934317306	0.426548433518682	-0.130721833794493	0.895995359684156	0.922781706011172
gene-YGL020C	gene-YGL020C	246.471132508262	0.0567163439893974	0.43579806513286	0.130143634235977	0.896452788532852	0.92308951801172
gene-YPL153C	gene-YPL153C	9.00031308643582	0.141588839802901	1.10634737166583	0.127978647058845	0.898165871248063	0.924526467893604
gene-YPR056W	gene-YPR056W	184.67879245716	0.0586739995145834	0.458223669537625	0.1280466362067	0.898112066423931	0.924526467893604
gene-YLR004C	gene-YLR004C	46.3678758748721	0.0772280543540579	0.608392766185357	0.126937824784276	0.898989608928598	0.925210801340339
gene-YOR137C	gene-YOR137C	71.5504704398071	0.0760401671434643	0.604664324037191	0.125756000677803	0.899925071556117	0.926009856238903
gene-YMR074C	gene-YMR074C	323.394953406748	-0.0596614798586127	0.475270604229158	-0.125531601003133	0.900102708919318	0.926028975318655
gene-YDR387C	gene-YDR387C	147.323279960551	0.0583168332873846	0.467960619847954	0.124619104287734	0.900825103266611	0.926608436610991
gene-YHR024C	gene-YHR024C	250.929381591652	0.0679949222521876	0.552129883299479	0.123150230242667	0.901988135983967	0.927640863398455
gene-YDR089W	gene-YDR089W	154.491406715563	0.0588646207322341	0.480163670488255	0.122592824801546	0.902429536562754	0.927930901071769
gene-YHR116W	gene-YHR116W	40.3179227437127	0.0769125500908236	0.632952029434383	0.121514027152348	0.903283904971178	0.928317545409038
gene-YGR097W	gene-YGR097W	277.098881006085	0.0632090772295566	0.518670776826596	0.121867435093011	0.903004006382528	0.928317545409038
gene-YJL073W	gene-YJL073W	84.8883879433956	-0.0658048597925592	0.540886812124015	-0.121661054249316	0.903167458256418	0.928317545409038
gene-YOL033W	gene-YOL033W	49.348325006125	0.0802243729694941	0.662183106263885	0.121151343503958	0.903571162404505	0.928448871782391
gene-YJR067C	gene-YJR067C	112.052024157774	-0.0636758481078324	0.530370573273031	-0.120059164887062	0.90443628004324	0.92917381725988
gene-YPL083C	gene-YPL083C	153.971192157391	-0.0562197694708408	0.471800334074766	-0.119160088305346	0.905148526215391	0.929741481938251
gene-YGL159W	gene-YGL159W	99.6267598264632	0.059000784835219	0.498920173595133	0.118256963654264	0.905864056082943	0.930312318665531
gene-YCR038C	gene-YCR038C	55.4694812702905	0.0652650932672153	0.563113942597709	0.115900332650511	0.907731532056812	0.931946133501863
gene-YGR262C	gene-YGR262C	232.807055388441	-0.0509620344903029	0.439914243062638	-0.115845384171948	0.907775081258857	0.931946133501863
gene-YNL283C	gene-YNL283C	135.952540671664	-0.0619964794084619	0.554777646521037	-0.111750139532904	0.911021522678822	0.935114122890709
gene-YGR150C	gene-YGR150C	253.711554324557	-0.0482927896367569	0.437068175096846	-0.110492578477159	0.912018735349807	0.935972691205108
gene-YFL040W	gene-YFL040W	46.3013224718839	0.065054842886217	0.592598462998352	0.109778959866114	0.912584677771174	0.936388437431049
gene-YNL158W	gene-YNL158W	167.295040505354	-0.0520879999756877	0.479377070727441	-0.108657679218252	0.913474010129105	0.937135803871657
gene-YDL012C	gene-YDL012C	105.444032017135	0.0660065678555295	0.61146267262426	0.107948646435349	0.914036428273721	0.937547583757858
gene-YBR210W	gene-YBR210W	154.392729305192	-0.0541731875443135	0.50324959982047	-0.107646757322091	0.914275905481541	0.937628029190335
gene-YGL141W	gene-YGL141W	175.188768483616	-0.0514967861876809	0.479442783196558	-0.107409659697743	0.914463991510804	0.937655751774551
gene-YPR064W	gene-YPR064W	4.49347631345466	0.156524098127549	1.46476676238497	0.106859400518272	0.914900522397967	0.937773035457916
gene-YKL077W	gene-YKL077W	669.047450230282	-0.0437563184885631	0.408757643258998	-0.107047095534892	0.914751617543582	0.937773035457916
gene-YJL118W	gene-YJL118W	29.9275179067131	-0.0738172836931137	0.692402351838497	-0.106610388449882	0.91509807676818	0.93781042121886
gene-YKL019W	gene-YKL019W	324.297174806563	-0.0442545682568893	0.422623591822121	-0.104713908814432	0.91660282500314	0.939187195911348
gene-YNCO0026W	gene-YNCO0026W	6.3230904054608	0.130803759720539	1.26181297826249	0.103663349461387	0.917436512797631	0.939876012230831
gene-YCR086W	gene-YCR086W	77.5579938517109	-0.0583111606156971	0.565673517611115	-0.103082712554673	0.917897325307777	0.940182657977107
gene-YMR028W	gene-YMR028W	128.720420340512	0.0492835003451789	0.484102351078767	0.101803885553037	0.918912341451966	0.941005997906655
gene-YLR457C	gene-YLR457C	62.9239223093309	-0.058113371548535	0.571629224394636	-0.101662702095188	0.919024408123882	0.941005997906655
gene-YGR210C	gene-YGR210C	840.431325706635	-0.0409827348170791	0.404886143380733	-0.101220393651608	0.919375508066706	0.941199966232524
gene-YDL043C	gene-YDL043C	119.202593206162	-0.0494742055680957	0.493659638480006	-0.100219263864529	0.920170252656549	0.94184796254684
gene-YNL041C	gene-YNL041C	157.753756961772	0.0460285235407231	0.461164960611242	0.0998092384983358	0.920495773417633	0.942015537499993
gene-YFL049W	gene-YFL049W	232.846592433771	-0.0462231362317528	0.467476597006085	-0.0988779684967868	0.921235161762513	0.942606522281432
gene-YLR138W	gene-YLR138W	473.821161998201	0.0540995141357881	0.552193770762021	0.0979719746949182	0.92195454723763	0.943176836060003
gene-YMR183C	gene-YMR183C	382.922324997533	-0.0410280734389726	0.421923032226885	-0.0972406583789201	0.922535280303263	0.943605130345326
gene-YER185W	gene-YER185W	13.6444582694246	-0.0875561345566422	0.912040901004046	-0.0960002281260123	0.923520391382273	0.944446815146249
gene-YGR028W	gene-YGR028W	386.762382294754	0.0404110797712199	0.42737558242375	0.0945563608057319	0.924667213495475	0.945134797054833
gene-YJL083W	gene-YJL083W	131.432193541386	-0.0446395522719844	0.470211640971463	-0.0949350215570132	0.924366438952535	0.945134797054833
gene-YKR015C	gene-YKR015C	60.4568791031781	-0.0628286430360592	0.664571495718831	-0.0945400810007671	0.924680144971544	0.945134797054833
gene-YER078W-A	gene-YER078W-A	2.62971640291511	0.181918952541962	1.92864957590973	0.0943245236533716	0.924851369701324	0.945143878251905
gene-YNL277W-A	gene-YNL277W-A	4.52800365440681	0.135448978526301	1.45638563281045	0.0930035118960351	0.925900771227918	0.946050243960853
gene-YER011W	gene-YER011W	4.44777429367984	-0.137838999113009	1.48928204160426	-0.0925539926369677	0.926257895345302	0.946249072942683
gene-YBR185C	gene-YBR185C	128.32259361895	0.0626956213100457	0.686625524665922	0.0913097737526583	0.927246452101709	0.947058394155807
gene-YKR029C	gene-YKR029C	214.210092117098	0.041352272101998	0.453685616441243	0.091147417073456	0.927375456042985	0.947058394155807
gene-YBR012W-B	gene-YBR012W-B	3.01840211833755	-0.161640523036329	1.77918744472656	-0.0908507552227985	0.92761117993407	0.94713298659701
gene-YDL058W	gene-YDL058W	169.051275477371	0.0403257087866135	0.452438011363288	0.0891297985001392	0.928978755852886	0.948363022369893
gene-YNL054W	gene-YNL054W	258.291347194639	0.0388916308657105	0.441362321965276	0.0881172427508896	0.929783491954201	0.949018143435722
gene-YAL065C	gene-YAL065C	4.48639560679093	-0.13591226191252	1.54948955818762	-0.0877142160748031	0.930103820382025	0.949178692771981
gene-YHR121W	gene-YHR121W	179.210863561356	-0.0473288072369144	0.545173293514127	-0.0868142438376578	0.930819165426648	0.949742232932692
gene-YHR175W-A	gene-YHR175W-A	16.0993521868751	0.071035522933052	0.851468839624743	0.0834270376404597	0.933511990517107	0.952322903239985
gene-YNCE0015C	gene-YNCE0015C	3.16359218880987	0.14083547884057	1.69716725758694	0.0829826749314105	0.933865315496999	0.952349600074186
gene-YIL010W	gene-YIL010W	145.650462382922	0.0487265818857339	0.587163728086373	0.0829863623295308	0.933862383491894	0.952349600074186
gene-YFL050C	gene-YFL050C	198.329684655281	0.0376512671264015	0.459064444160487	0.0820173890732404	0.934632885561626	0.952631768161727
gene-YKL075C	gene-YKL075C	476.525411160283	0.0340416512504205	0.413387416299629	0.0823480587656462	0.934369938792805	0.952631768161727
gene-YIL120W	gene-YIL120W	112.587082419889	-0.0431179227288113	0.525311177323757	-0.0820807258442116	0.934582519947452	0.952631768161727
gene-YOR221C	gene-YOR221C	216.833584339405	-0.0372993028188876	0.456729414145932	-0.0816660842583043	0.934912249081555	0.952749713662316
gene-YPL094C	gene-YPL094C	639.300999300108	-0.0330756074022129	0.407698954267022	-0.081127525729561	0.935340535466098	0.95301935552741
gene-YGL017W	gene-YGL017W	114.196864749223	-0.0391633129585685	0.484200810160004	-0.080882378006817	0.935535494357413	0.953051207025172
gene-YCR094W	gene-YCR094W	155.584276719442	-0.0371006945060993	0.461026218687606	-0.0804741531006916	0.935860152387168	0.953113035289964
gene-Q0045	gene-Q0045	3.93097141705178	-0.128269330345637	1.5955013943131	-0.0803943705739344	0.93592360404547	0.953113035289964
gene-YOR010C	gene-YOR010C	92.3653451781173	0.043963931443629	0.569246321812312	0.0772318234813723	0.938439125766898	0.955507623332438
gene-YGR017W	gene-YGR017W	169.920172150931	0.0382160878555459	0.500308585733849	0.0763850330481355	0.939112776712552	0.956026330830649
gene-YDR503C	gene-YDR503C	20.1928641729147	-0.0623649747680972	0.822000196482694	-0.0758697808527959	0.939522698929034	0.956276425378468
gene-YHR078W	gene-YHR078W	209.538208559918	0.0357846334650037	0.47934294357956	0.0746535104862022	0.940490397656786	0.957094056136656
gene-YJR031C	gene-YJR031C	109.23490200536	0.0368929434833334	0.505730333937102	0.0729498331573715	0.94184603842355	0.958306122981809
